Uninstalled 1 package in 0.50ms
Installed 1 package in 1ms
/home/jk/jupyterlab/autoresearch-dgx/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:283: UserWarning: 
    Found GPU0 NVIDIA GB10 which is of cuda capability 12.1.
    Minimum and Maximum cuda capability supported by this version of PyTorch is
    (8.0) - (12.0)
    
  warnings.warn(
W0526 02:23:46.702000 1984956 .venv/lib/python3.10/site-packages/torch/_inductor/utils.py:1613] [0/0] Not enough SMs to use max_autotune_gemm mode
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 6,291,456
  lm_head                 : 3,145,728
  transformer_matrices    : 7,078,080
  scalars                 : 8
  total                   : 19,661,000
Estimated FLOPs per token: 8.493581e+07
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011383 | lrm: 1.00 | dt: 4845ms | tok/sec: 6,762 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00670 (61.1%) | loss: 3.656185 | lrm: 0.56 | dt: 279ms | tok/sec: 117,558 | mfu: 4.8% | epoch: 1 | remaining: 116s    
step 00671 (61.2%) | loss: 3.657371 | lrm: 0.55 | dt: 278ms | tok/sec: 118,070 | mfu: 4.8% | epoch: 1 | remaining: 116s    
step 00672 (61.3%) | loss: 3.675590 | lrm: 0.55 | dt: 281ms | tok/sec: 116,729 | mfu: 4.7% | epoch: 1 | remaining: 116s    
step 00673 (61.4%) | loss: 3.675791 | lrm: 0.55 | dt: 283ms | tok/sec: 115,663 | mfu: 4.7% | epoch: 1 | remaining: 115s    
step 00674 (61.5%) | loss: 3.682831 | lrm: 0.55 | dt: 279ms | tok/sec: 117,390 | mfu: 4.8% | epoch: 1 | remaining: 115s    
step 00675 (61.6%) | loss: 3.689738 | lrm: 0.55 | dt: 278ms | tok/sec: 117,954 | mfu: 4.8% | epoch: 1 | remaining: 115s    
step 00676 (61.7%) | loss: 3.676289 | lrm: 0.55 | dt: 282ms | tok/sec: 116,361 | mfu: 4.7% | epoch: 1 | remaining: 115s    
step 00677 (61.8%) | loss: 3.671637 | lrm: 0.55 | dt: 282ms | tok/sec: 116,375 | mfu: 4.7% | epoch: 1 | remaining: 114s    
step 00678 (61.9%) | loss: 3.662733 | lrm: 0.54 | dt: 280ms | tok/sec: 117,030 | mfu: 4.8% | epoch: 1 | remaining: 114s    
step 00679 (62.0%) | loss: 3.663232 | lrm: 0.54 | dt: 279ms | tok/sec: 117,591 | mfu: 4.8% | epoch: 1 | remaining: 114s    
step 00680 (62.1%) | loss: 3.678244 | lrm: 0.54 | dt: 284ms | tok/sec: 115,461 | mfu: 4.7% | epoch: 1 | remaining: 114s    
step 00681 (62.2%) | loss: 3.674319 | lrm: 0.54 | dt: 279ms | tok/sec: 117,316 | mfu: 4.8% | epoch: 1 | remaining: 113s    
step 00682 (62.2%) | loss: 3.663173 | lrm: 0.54 | dt: 279ms | tok/sec: 117,646 | mfu: 4.8% | epoch: 1 | remaining: 113s    
step 00683 (62.3%) | loss: 3.661807 | lrm: 0.54 | dt: 278ms | tok/sec: 117,919 | mfu: 4.8% | epoch: 1 | remaining: 113s    
step 00684 (62.4%) | loss: 3.664830 | lrm: 0.54 | dt: 283ms | tok/sec: 115,870 | mfu: 4.7% | epoch: 1 | remaining: 112s    
step 00685 (62.5%) | loss: 3.667988 | lrm: 0.54 | dt: 275ms | tok/sec: 119,059 | mfu: 4.8% | epoch: 1 | remaining: 112s    
step 00686 (62.6%) | loss: 3.667824 | lrm: 0.53 | dt: 278ms | tok/sec: 117,714 | mfu: 4.8% | epoch: 1 | remaining: 112s    
step 00687 (62.7%) | loss: 3.674425 | lrm: 0.53 | dt: 283ms | tok/sec: 115,799 | mfu: 4.7% | epoch: 1 | remaining: 112s    
step 00688 (62.8%) | loss: 3.667927 | lrm: 0.53 | dt: 278ms | tok/sec: 117,872 | mfu: 4.8% | epoch: 1 | remaining: 111s    
step 00689 (62.9%) | loss: 3.666541 | lrm: 0.53 | dt: 278ms | tok/sec: 117,874 | mfu: 4.8% | epoch: 1 | remaining: 111s    
step 00690 (63.0%) | loss: 3.657487 | lrm: 0.53 | dt: 277ms | tok/sec: 118,181 | mfu: 4.8% | epoch: 1 | remaining: 111s    
step 00691 (63.1%) | loss: 3.661977 | lrm: 0.53 | dt: 284ms | tok/sec: 115,351 | mfu: 4.7% | epoch: 1 | remaining: 110s    
step 00692 (63.2%) | loss: 3.651387 | lrm: 0.53 | dt: 277ms | tok/sec: 118,091 | mfu: 4.8% | epoch: 1 | remaining: 110s    
step 00693 (63.3%) | loss: 3.666679 | lrm: 0.52 | dt: 280ms | tok/sec: 116,994 | mfu: 4.8% | epoch: 1 | remaining: 110s    
step 00694 (63.4%) | loss: 3.660926 | lrm: 0.52 | dt: 280ms | tok/sec: 117,095 | mfu: 4.8% | epoch: 1 | remaining: 110s    
step 00695 (63.5%) | loss: 3.672004 | lrm: 0.52 | dt: 280ms | tok/sec: 117,236 | mfu: 4.8% | epoch: 1 | remaining: 109s    
step 00696 (63.6%) | loss: 3.655872 | lrm: 0.52 | dt: 275ms | tok/sec: 119,236 | mfu: 4.8% | epoch: 1 | remaining: 109s    
step 00697 (63.6%) | loss: 3.649987 | lrm: 0.52 | dt: 280ms | tok/sec: 117,087 | mfu: 4.8% | epoch: 1 | remaining: 109s    
step 00698 (63.7%) | loss: 3.651849 | lrm: 0.52 | dt: 284ms | tok/sec: 115,390 | mfu: 4.7% | epoch: 1 | remaining: 109s    
step 00699 (63.8%) | loss: 3.650543 | lrm: 0.52 | dt: 276ms | tok/sec: 118,519 | mfu: 4.8% | epoch: 1 | remaining: 108s    
step 00700 (63.9%) | loss: 3.662287 | lrm: 0.52 | dt: 280ms | tok/sec: 116,939 | mfu: 4.8% | epoch: 1 | remaining: 108s    
step 00701 (64.0%) | loss: 3.671338 | lrm: 0.51 | dt: 275ms | tok/sec: 119,166 | mfu: 4.8% | epoch: 1 | remaining: 108s    
step 00702 (64.1%) | loss: 3.662501 | lrm: 0.51 | dt: 284ms | tok/sec: 115,200 | mfu: 4.7% | epoch: 1 | remaining: 107s    
step 00703 (64.2%) | loss: 3.666520 | lrm: 0.51 | dt: 276ms | tok/sec: 118,569 | mfu: 4.8% | epoch: 1 | remaining: 107s    
step 00704 (64.3%) | loss: 3.658984 | lrm: 0.51 | dt: 279ms | tok/sec: 117,257 | mfu: 4.8% | epoch: 1 | remaining: 107s    
step 00705 (64.4%) | loss: 3.658795 | lrm: 0.51 | dt: 284ms | tok/sec: 115,505 | mfu: 4.7% | epoch: 1 | remaining: 107s    
step 00706 (64.5%) | loss: 3.666149 | lrm: 0.51 | dt: 278ms | tok/sec: 117,806 | mfu: 4.8% | epoch: 1 | remaining: 106s    
step 00707 (64.6%) | loss: 3.677162 | lrm: 0.51 | dt: 277ms | tok/sec: 118,170 | mfu: 4.8% | epoch: 1 | remaining: 106s    
step 00708 (64.7%) | loss: 3.643272 | lrm: 0.50 | dt: 277ms | tok/sec: 118,107 | mfu: 4.8% | epoch: 1 | remaining: 106s    
step 00709 (64.8%) | loss: 3.624912 | lrm: 0.50 | dt: 283ms | tok/sec: 115,749 | mfu: 4.7% | epoch: 1 | remaining: 105s    
step 00710 (64.9%) | loss: 3.626652 | lrm: 0.50 | dt: 278ms | tok/sec: 117,803 | mfu: 4.8% | epoch: 1 | remaining: 105s    
step 00711 (64.9%) | loss: 3.624358 | lrm: 0.50 | dt: 280ms | tok/sec: 117,115 | mfu: 4.8% | epoch: 1 | remaining: 105s    
step 00712 (65.0%) | loss: 3.634529 | lrm: 0.50 | dt: 280ms | tok/sec: 116,966 | mfu: 4.8% | epoch: 1 | remaining: 105s    
step 00713 (65.1%) | loss: 3.633772 | lrm: 0.50 | dt: 278ms | tok/sec: 117,890 | mfu: 4.8% | epoch: 1 | remaining: 104s    
step 00714 (65.2%) | loss: 3.641875 | lrm: 0.50 | dt: 277ms | tok/sec: 118,238 | mfu: 4.8% | epoch: 1 | remaining: 104s    
step 00715 (65.3%) | loss: 3.642316 | lrm: 0.50 | dt: 277ms | tok/sec: 118,131 | mfu: 4.8% | epoch: 1 | remaining: 104s    
step 00716 (65.4%) | loss: 3.642666 | lrm: 0.49 | dt: 281ms | tok/sec: 116,533 | mfu: 4.7% | epoch: 1 | remaining: 103s    
step 00717 (65.5%) | loss: 3.641174 | lrm: 0.49 | dt: 277ms | tok/sec: 118,358 | mfu: 4.8% | epoch: 1 | remaining: 103s    
step 00718 (65.6%) | loss: 3.637906 | lrm: 0.49 | dt: 280ms | tok/sec: 117,099 | mfu: 4.8% | epoch: 1 | remaining: 103s    
step 00719 (65.7%) | loss: 3.635944 | lrm: 0.49 | dt: 284ms | tok/sec: 115,494 | mfu: 4.7% | epoch: 1 | remaining: 103s    
step 00720 (65.8%) | loss: 3.624638 | lrm: 0.49 | dt: 280ms | tok/sec: 117,118 | mfu: 4.8% | epoch: 1 | remaining: 102s    
step 00721 (65.9%) | loss: 3.623986 | lrm: 0.49 | dt: 278ms | tok/sec: 117,876 | mfu: 4.8% | epoch: 1 | remaining: 102s    
step 00722 (66.0%) | loss: 3.625083 | lrm: 0.49 | dt: 279ms | tok/sec: 117,655 | mfu: 4.8% | epoch: 1 | remaining: 102s    
step 00723 (66.1%) | loss: 3.628106 | lrm: 0.48 | dt: 284ms | tok/sec: 115,520 | mfu: 4.7% | epoch: 1 | remaining: 102s    
step 00724 (66.2%) | loss: 3.644041 | lrm: 0.48 | dt: 278ms | tok/sec: 117,995 | mfu: 4.8% | epoch: 1 | remaining: 101s    
step 00725 (66.3%) | loss: 3.634393 | lrm: 0.48 | dt: 277ms | tok/sec: 118,117 | mfu: 4.8% | epoch: 1 | remaining: 101s    
step 00726 (66.3%) | loss: 3.633389 | lrm: 0.48 | dt: 275ms | tok/sec: 119,075 | mfu: 4.8% | epoch: 1 | remaining: 101s    
step 00727 (66.4%) | loss: 3.629607 | lrm: 0.48 | dt: 284ms | tok/sec: 115,432 | mfu: 4.7% | epoch: 1 | remaining: 100s    
step 00728 (66.5%) | loss: 3.629461 | lrm: 0.48 | dt: 280ms | tok/sec: 117,107 | mfu: 4.8% | epoch: 1 | remaining: 100s    
step 00729 (66.6%) | loss: 3.635837 | lrm: 0.48 | dt: 278ms | tok/sec: 117,924 | mfu: 4.8% | epoch: 1 | remaining: 100s    
step 00730 (66.7%) | loss: 3.629400 | lrm: 0.48 | dt: 285ms | tok/sec: 115,173 | mfu: 4.7% | epoch: 1 | remaining: 100s    
step 00731 (66.8%) | loss: 3.618688 | lrm: 0.47 | dt: 278ms | tok/sec: 117,911 | mfu: 4.8% | epoch: 1 | remaining: 99s    
step 00732 (66.9%) | loss: 3.618691 | lrm: 0.47 | dt: 280ms | tok/sec: 116,884 | mfu: 4.8% | epoch: 1 | remaining: 99s    
step 00733 (67.0%) | loss: 3.621554 | lrm: 0.47 | dt: 278ms | tok/sec: 117,765 | mfu: 4.8% | epoch: 1 | remaining: 99s    
step 00734 (67.1%) | loss: 3.621652 | lrm: 0.47 | dt: 282ms | tok/sec: 116,048 | mfu: 4.7% | epoch: 1 | remaining: 98s    
step 00735 (67.2%) | loss: 3.647656 | lrm: 0.47 | dt: 279ms | tok/sec: 117,356 | mfu: 4.8% | epoch: 1 | remaining: 98s    
step 00736 (67.3%) | loss: 3.653469 | lrm: 0.47 | dt: 277ms | tok/sec: 118,317 | mfu: 4.8% | epoch: 1 | remaining: 98s    
step 00737 (67.4%) | loss: 3.645091 | lrm: 0.47 | dt: 283ms | tok/sec: 115,735 | mfu: 4.7% | epoch: 1 | remaining: 98s    
step 00738 (67.5%) | loss: 3.629907 | lrm: 0.46 | dt: 274ms | tok/sec: 119,476 | mfu: 4.9% | epoch: 1 | remaining: 97s    
step 00739 (67.6%) | loss: 3.618982 | lrm: 0.46 | dt: 278ms | tok/sec: 117,735 | mfu: 4.8% | epoch: 1 | remaining: 97s    
step 00740 (67.6%) | loss: 3.609121 | lrm: 0.46 | dt: 277ms | tok/sec: 118,313 | mfu: 4.8% | epoch: 1 | remaining: 97s    
step 00741 (67.7%) | loss: 3.607726 | lrm: 0.46 | dt: 284ms | tok/sec: 115,417 | mfu: 4.7% | epoch: 1 | remaining: 96s    
step 00742 (67.8%) | loss: 3.611217 | lrm: 0.46 | dt: 278ms | tok/sec: 117,805 | mfu: 4.8% | epoch: 1 | remaining: 96s    
step 00743 (67.9%) | loss: 3.609156 | lrm: 0.46 | dt: 277ms | tok/sec: 118,210 | mfu: 4.8% | epoch: 1 | remaining: 96s    
step 00744 (68.0%) | loss: 3.612347 | lrm: 0.46 | dt: 282ms | tok/sec: 116,120 | mfu: 4.7% | epoch: 1 | remaining: 96s    
step 00745 (68.1%) | loss: 3.612151 | lrm: 0.46 | dt: 277ms | tok/sec: 118,314 | mfu: 4.8% | epoch: 1 | remaining: 95s    
step 00746 (68.2%) | loss: 3.620485 | lrm: 0.45 | dt: 279ms | tok/sec: 117,538 | mfu: 4.8% | epoch: 1 | remaining: 95s    
step 00747 (68.3%) | loss: 3.627491 | lrm: 0.45 | dt: 277ms | tok/sec: 118,313 | mfu: 4.8% | epoch: 1 | remaining: 95s    
step 00748 (68.4%) | loss: 3.615440 | lrm: 0.45 | dt: 286ms | tok/sec: 114,403 | mfu: 4.6% | epoch: 1 | remaining: 95s    
step 00749 (68.5%) | loss: 3.623957 | lrm: 0.45 | dt: 276ms | tok/sec: 118,836 | mfu: 4.8% | epoch: 1 | remaining: 94s    
step 00750 (68.6%) | loss: 3.615706 | lrm: 0.45 | dt: 280ms | tok/sec: 117,070 | mfu: 4.8% | epoch: 1 | remaining: 94s    
step 00751 (68.7%) | loss: 3.620771 | lrm: 0.45 | dt: 278ms | tok/sec: 117,964 | mfu: 4.8% | epoch: 1 | remaining: 94s    
step 00752 (68.8%) | loss: 3.604626 | lrm: 0.45 | dt: 280ms | tok/sec: 117,020 | mfu: 4.8% | epoch: 1 | remaining: 93s    
step 00753 (68.9%) | loss: 3.604377 | lrm: 0.44 | dt: 281ms | tok/sec: 116,801 | mfu: 4.7% | epoch: 1 | remaining: 93s    
step 00754 (69.0%) | loss: 3.594897 | lrm: 0.44 | dt: 275ms | tok/sec: 119,034 | mfu: 4.8% | epoch: 1 | remaining: 93s    
step 00755 (69.0%) | loss: 3.596377 | lrm: 0.44 | dt: 284ms | tok/sec: 115,492 | mfu: 4.7% | epoch: 1 | remaining: 93s    
step 00756 (69.1%) | loss: 3.597641 | lrm: 0.44 | dt: 275ms | tok/sec: 119,318 | mfu: 4.8% | epoch: 1 | remaining: 92s    
step 00757 (69.2%) | loss: 3.591081 | lrm: 0.44 | dt: 278ms | tok/sec: 117,762 | mfu: 4.8% | epoch: 1 | remaining: 92s    
step 00758 (69.3%) | loss: 3.601609 | lrm: 0.44 | dt: 281ms | tok/sec: 116,781 | mfu: 4.7% | epoch: 1 | remaining: 92s    
step 00759 (69.4%) | loss: 3.599969 | lrm: 0.44 | dt: 280ms | tok/sec: 116,960 | mfu: 4.8% | epoch: 1 | remaining: 91s    
step 00760 (69.5%) | loss: 3.585630 | lrm: 0.44 | dt: 281ms | tok/sec: 116,608 | mfu: 4.7% | epoch: 1 | remaining: 91s    
step 00761 (69.6%) | loss: 3.590816 | lrm: 0.43 | dt: 277ms | tok/sec: 118,394 | mfu: 4.8% | epoch: 1 | remaining: 91s    
step 00762 (69.7%) | loss: 3.575505 | lrm: 0.43 | dt: 282ms | tok/sec: 116,362 | mfu: 4.7% | epoch: 1 | remaining: 91s    
step 00763 (69.8%) | loss: 3.565139 | lrm: 0.43 | dt: 281ms | tok/sec: 116,506 | mfu: 4.7% | epoch: 1 | remaining: 90s    
step 00764 (69.9%) | loss: 3.559174 | lrm: 0.43 | dt: 279ms | tok/sec: 117,303 | mfu: 4.8% | epoch: 1 | remaining: 90s    
step 00765 (70.0%) | loss: 3.550823 | lrm: 0.43 | dt: 280ms | tok/sec: 117,148 | mfu: 4.8% | epoch: 1 | remaining: 90s    
step 00766 (70.1%) | loss: 3.550972 | lrm: 0.43 | dt: 283ms | tok/sec: 115,641 | mfu: 4.7% | epoch: 1 | remaining: 90s    
step 00767 (70.2%) | loss: 3.541060 | lrm: 0.43 | dt: 280ms | tok/sec: 117,236 | mfu: 4.8% | epoch: 1 | remaining: 89s    
step 00768 (70.3%) | loss: 3.541383 | lrm: 0.42 | dt: 278ms | tok/sec: 117,871 | mfu: 4.8% | epoch: 1 | remaining: 89s    
step 00769 (70.4%) | loss: 3.550344 | lrm: 0.42 | dt: 277ms | tok/sec: 118,096 | mfu: 4.8% | epoch: 1 | remaining: 89s    
step 00770 (70.4%) | loss: 3.554780 | lrm: 0.42 | dt: 285ms | tok/sec: 114,995 | mfu: 4.7% | epoch: 1 | remaining: 88s    
step 00771 (70.5%) | loss: 3.555328 | lrm: 0.42 | dt: 275ms | tok/sec: 119,110 | mfu: 4.8% | epoch: 1 | remaining: 88s    
step 00772 (70.6%) | loss: 3.557241 | lrm: 0.42 | dt: 279ms | tok/sec: 117,603 | mfu: 4.8% | epoch: 1 | remaining: 88s    
step 00773 (70.7%) | loss: 3.558532 | lrm: 0.42 | dt: 284ms | tok/sec: 115,355 | mfu: 4.7% | epoch: 1 | remaining: 88s    
step 00774 (70.8%) | loss: 3.547355 | lrm: 0.42 | dt: 276ms | tok/sec: 118,726 | mfu: 4.8% | epoch: 1 | remaining: 87s    
step 00775 (70.9%) | loss: 3.547688 | lrm: 0.42 | dt: 280ms | tok/sec: 116,998 | mfu: 4.8% | epoch: 1 | remaining: 87s    
step 00776 (71.0%) | loss: 3.553483 | lrm: 0.41 | dt: 276ms | tok/sec: 118,552 | mfu: 4.8% | epoch: 1 | remaining: 87s    
step 00777 (71.1%) | loss: 3.552205 | lrm: 0.41 | dt: 284ms | tok/sec: 115,214 | mfu: 4.7% | epoch: 1 | remaining: 86s    
step 00778 (71.2%) | loss: 3.561916 | lrm: 0.41 | dt: 279ms | tok/sec: 117,484 | mfu: 4.8% | epoch: 1 | remaining: 86s    
step 00779 (71.3%) | loss: 3.564783 | lrm: 0.41 | dt: 279ms | tok/sec: 117,637 | mfu: 4.8% | epoch: 1 | remaining: 86s    
step 00780 (71.4%) | loss: 3.576515 | lrm: 0.41 | dt: 285ms | tok/sec: 114,836 | mfu: 4.7% | epoch: 1 | remaining: 86s    
step 00781 (71.5%) | loss: 3.575824 | lrm: 0.41 | dt: 278ms | tok/sec: 117,704 | mfu: 4.8% | epoch: 1 | remaining: 85s    
step 00782 (71.6%) | loss: 3.586636 | lrm: 0.41 | dt: 279ms | tok/sec: 117,268 | mfu: 4.8% | epoch: 1 | remaining: 85s    
step 00783 (71.7%) | loss: 3.593966 | lrm: 0.40 | dt: 279ms | tok/sec: 117,453 | mfu: 4.8% | epoch: 1 | remaining: 85s    
step 00784 (71.7%) | loss: 3.585598 | lrm: 0.40 | dt: 283ms | tok/sec: 115,817 | mfu: 4.7% | epoch: 1 | remaining: 84s    
step 00785 (71.8%) | loss: 3.591826 | lrm: 0.40 | dt: 279ms | tok/sec: 117,380 | mfu: 4.8% | epoch: 1 | remaining: 84s    
step 00786 (71.9%) | loss: 3.600362 | lrm: 0.40 | dt: 277ms | tok/sec: 118,335 | mfu: 4.8% | epoch: 1 | remaining: 84s    
step 00787 (72.0%) | loss: 3.606801 | lrm: 0.40 | dt: 283ms | tok/sec: 115,704 | mfu: 4.7% | epoch: 1 | remaining: 84s    
step 00788 (72.1%) | loss: 3.601730 | lrm: 0.40 | dt: 275ms | tok/sec: 118,957 | mfu: 4.8% | epoch: 1 | remaining: 83s    
step 00789 (72.2%) | loss: 3.605742 | lrm: 0.40 | dt: 277ms | tok/sec: 118,122 | mfu: 4.8% | epoch: 1 | remaining: 83s    
step 00790 (72.3%) | loss: 3.596162 | lrm: 0.40 | dt: 278ms | tok/sec: 117,766 | mfu: 4.8% | epoch: 1 | remaining: 83s    
step 00791 (72.4%) | loss: 3.592383 | lrm: 0.39 | dt: 285ms | tok/sec: 115,091 | mfu: 4.7% | epoch: 1 | remaining: 83s    
step 00792 (72.5%) | loss: 3.582654 | lrm: 0.39 | dt: 276ms | tok/sec: 118,648 | mfu: 4.8% | epoch: 1 | remaining: 82s    
step 00793 (72.6%) | loss: 3.588117 | lrm: 0.39 | dt: 277ms | tok/sec: 118,271 | mfu: 4.8% | epoch: 1 | remaining: 82s    
step 00794 (72.7%) | loss: 3.589266 | lrm: 0.39 | dt: 281ms | tok/sec: 116,493 | mfu: 4.7% | epoch: 1 | remaining: 82s    
step 00795 (72.8%) | loss: 3.601322 | lrm: 0.39 | dt: 282ms | tok/sec: 116,066 | mfu: 4.7% | epoch: 1 | remaining: 81s    
step 00796 (72.9%) | loss: 3.593169 | lrm: 0.39 | dt: 280ms | tok/sec: 117,140 | mfu: 4.8% | epoch: 1 | remaining: 81s    
step 00797 (73.0%) | loss: 3.589424 | lrm: 0.39 | dt: 276ms | tok/sec: 118,543 | mfu: 4.8% | epoch: 1 | remaining: 81s    
step 00798 (73.1%) | loss: 3.580987 | lrm: 0.38 | dt: 284ms | tok/sec: 115,565 | mfu: 4.7% | epoch: 1 | remaining: 81s    
step 00799 (73.1%) | loss: 3.573551 | lrm: 0.38 | dt: 279ms | tok/sec: 117,417 | mfu: 4.8% | epoch: 1 | remaining: 80s    
step 00800 (73.2%) | loss: 3.575076 | lrm: 0.38 | dt: 279ms | tok/sec: 117,634 | mfu: 4.8% | epoch: 1 | remaining: 80s    
step 00801 (73.3%) | loss: 3.571762 | lrm: 0.38 | dt: 277ms | tok/sec: 118,449 | mfu: 4.8% | epoch: 1 | remaining: 80s    
step 00802 (73.4%) | loss: 3.574398 | lrm: 0.38 | dt: 281ms | tok/sec: 116,759 | mfu: 4.7% | epoch: 1 | remaining: 79s    
step 00803 (73.5%) | loss: 3.563544 | lrm: 0.38 | dt: 282ms | tok/sec: 116,362 | mfu: 4.7% | epoch: 1 | remaining: 79s    
step 00804 (73.6%) | loss: 3.561217 | lrm: 0.38 | dt: 278ms | tok/sec: 117,953 | mfu: 4.8% | epoch: 1 | remaining: 79s    
step 00805 (73.7%) | loss: 3.561846 | lrm: 0.38 | dt: 284ms | tok/sec: 115,469 | mfu: 4.7% | epoch: 1 | remaining: 79s    
step 00806 (73.8%) | loss: 3.565444 | lrm: 0.37 | dt: 280ms | tok/sec: 117,211 | mfu: 4.8% | epoch: 1 | remaining: 78s    
step 00807 (73.9%) | loss: 3.571256 | lrm: 0.37 | dt: 278ms | tok/sec: 117,709 | mfu: 4.8% | epoch: 1 | remaining: 78s    
step 00808 (74.0%) | loss: 3.563023 | lrm: 0.37 | dt: 277ms | tok/sec: 118,344 | mfu: 4.8% | epoch: 1 | remaining: 78s    
step 00809 (74.1%) | loss: 3.565667 | lrm: 0.37 | dt: 283ms | tok/sec: 115,689 | mfu: 4.7% | epoch: 1 | remaining: 77s    
step 00810 (74.2%) | loss: 3.549425 | lrm: 0.37 | dt: 281ms | tok/sec: 116,780 | mfu: 4.7% | epoch: 1 | remaining: 77s    
step 00811 (74.3%) | loss: 3.551738 | lrm: 0.37 | dt: 277ms | tok/sec: 118,118 | mfu: 4.8% | epoch: 1 | remaining: 77s    
step 00812 (74.4%) | loss: 3.538632 | lrm: 0.37 | dt: 284ms | tok/sec: 115,577 | mfu: 4.7% | epoch: 1 | remaining: 77s    
step 00813 (74.5%) | loss: 3.552057 | lrm: 0.36 | dt: 278ms | tok/sec: 117,942 | mfu: 4.8% | epoch: 1 | remaining: 76s    
step 00814 (74.5%) | loss: 3.555177 | lrm: 0.36 | dt: 276ms | tok/sec: 118,858 | mfu: 4.8% | epoch: 1 | remaining: 76s    
step 00815 (74.6%) | loss: 3.559816 | lrm: 0.36 | dt: 280ms | tok/sec: 116,883 | mfu: 4.8% | epoch: 1 | remaining: 76s    
step 00816 (74.7%) | loss: 3.547313 | lrm: 0.36 | dt: 283ms | tok/sec: 115,701 | mfu: 4.7% | epoch: 1 | remaining: 76s    
step 00817 (74.8%) | loss: 3.538412 | lrm: 0.36 | dt: 279ms | tok/sec: 117,374 | mfu: 4.8% | epoch: 1 | remaining: 75s    
step 00818 (74.9%) | loss: 3.541255 | lrm: 0.36 | dt: 276ms | tok/sec: 118,704 | mfu: 4.8% | epoch: 1 | remaining: 75s    
step 00819 (75.0%) | loss: 3.544683 | lrm: 0.36 | dt: 278ms | tok/sec: 117,797 | mfu: 4.8% | epoch: 1 | remaining: 75s    
step 00820 (75.1%) | loss: 3.547404 | lrm: 0.36 | dt: 283ms | tok/sec: 115,681 | mfu: 4.7% | epoch: 1 | remaining: 74s    
step 00821 (75.2%) | loss: 3.548678 | lrm: 0.35 | dt: 278ms | tok/sec: 117,763 | mfu: 4.8% | epoch: 1 | remaining: 74s    
step 00822 (75.3%) | loss: 3.554986 | lrm: 0.35 | dt: 279ms | tok/sec: 117,431 | mfu: 4.8% | epoch: 1 | remaining: 74s    
step 00823 (75.4%) | loss: 3.553280 | lrm: 0.35 | dt: 283ms | tok/sec: 115,610 | mfu: 4.7% | epoch: 1 | remaining: 74s    
step 00824 (75.5%) | loss: 3.555501 | lrm: 0.35 | dt: 279ms | tok/sec: 117,358 | mfu: 4.8% | epoch: 1 | remaining: 73s    
step 00825 (75.6%) | loss: 3.562152 | lrm: 0.35 | dt: 278ms | tok/sec: 117,845 | mfu: 4.8% | epoch: 1 | remaining: 73s    
step 00826 (75.7%) | loss: 3.560553 | lrm: 0.35 | dt: 279ms | tok/sec: 117,565 | mfu: 4.8% | epoch: 1 | remaining: 73s    
step 00827 (75.8%) | loss: 3.551214 | lrm: 0.35 | dt: 283ms | tok/sec: 115,761 | mfu: 4.7% | epoch: 1 | remaining: 72s    
step 00828 (75.9%) | loss: 3.552035 | lrm: 0.34 | dt: 279ms | tok/sec: 117,365 | mfu: 4.8% | epoch: 1 | remaining: 72s    
step 00829 (75.9%) | loss: 3.545501 | lrm: 0.34 | dt: 279ms | tok/sec: 117,428 | mfu: 4.8% | epoch: 1 | remaining: 72s    
step 00830 (76.0%) | loss: 3.546469 | lrm: 0.34 | dt: 284ms | tok/sec: 115,537 | mfu: 4.7% | epoch: 1 | remaining: 72s    
step 00831 (76.1%) | loss: 3.561330 | lrm: 0.34 | dt: 279ms | tok/sec: 117,322 | mfu: 4.8% | epoch: 1 | remaining: 71s    
step 00832 (76.2%) | loss: 3.571935 | lrm: 0.34 | dt: 278ms | tok/sec: 117,782 | mfu: 4.8% | epoch: 1 | remaining: 71s    
step 00833 (76.3%) | loss: 3.554658 | lrm: 0.34 | dt: 275ms | tok/sec: 119,228 | mfu: 4.8% | epoch: 1 | remaining: 71s    
step 00834 (76.4%) | loss: 3.552446 | lrm: 0.34 | dt: 284ms | tok/sec: 115,465 | mfu: 4.7% | epoch: 1 | remaining: 70s    
step 00835 (76.5%) | loss: 3.564725 | lrm: 0.34 | dt: 277ms | tok/sec: 118,321 | mfu: 4.8% | epoch: 1 | remaining: 70s    
step 00836 (76.6%) | loss: 3.567655 | lrm: 0.33 | dt: 277ms | tok/sec: 118,290 | mfu: 4.8% | epoch: 1 | remaining: 70s    
step 00837 (76.7%) | loss: 3.562535 | lrm: 0.33 | dt: 286ms | tok/sec: 114,765 | mfu: 4.7% | epoch: 1 | remaining: 70s    
step 00838 (76.8%) | loss: 3.546087 | lrm: 0.33 | dt: 278ms | tok/sec: 117,924 | mfu: 4.8% | epoch: 1 | remaining: 69s    
